Well ID,Datetime,Oil Rate,Gas Rate,Water Rate,Total Liquid Rate,Tubing Pressure,Casing Pressure,Line Pressure,Flowing Temperature,Gas Oil Ratio,Status,Uptime,Downtime Minutes,Allocation Oil Volume,Allocation Gas Volume,Allocation Water Volume
4,2026-05-17,0.0,0.0 mcf,0.0,0.0,100.4,71.8,40.3,90.2,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0038,2026-05-31,0.0 M3,0.0 mcf,0.0,0.0,56.7,108.7,83.9,74.8,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0033,2026-02-20,172.492,819.309 mcf,399.607,572.099,1717.7,859.4,369.6,143.0,4749.8,ACTIVE,96.51,50,172.492,819.309 mcf,399.607
W0010,2026-02-13,610.138,3239.531 mcf,342.184,952.322,1835.9,875.9,298.4,162.0,5309.5,ACTIVE,95.47,65,610.138,3239.531 mcf,342.184
W0029,12/02/2025,0.0,0.0 mcf,0.0,0.0,128.6,38.8,96.9,88.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0017,03-02-2026,498.345,2492.987 mcf,278.822,777.167,1826.4,1008.6,289.2,148.4,5002.5,ACTIVE,93.74,90,498.345,2492.987 mcf,278.822
W0022,2025-11-29,236.884,1404.599 mmbtu,251.992,488.876,1844.5,912.6,417.6,155.9,5717.9,active,100.0,0,236.884,1404.599 mmbtu,251.992
W0006,2026-07-13,426.208,2053.089 mcf,198.304,624.512,1832.8,803.7,432.3,145.3,4817.1,ACTIVE,96.8,46,426.208,2053.089 mcf,198.304
18,2026-08-26,169.278,780.64 mcf,507.094,676.372,1835.7,936.5,385.1,168.7,4611.6,ACTIVE,93.8,89,169.278,780.64 mcf,507.094
W0027,2026-06-05,239.97,1279.807 mcf,229.299,469.268,1900.1,1011.0,391.3,134.1,5333.2,ACTIVE,93.13,99,239.97,1279.807 mcf,229.299
16,2026-05-04,18.939 M3,536.065 mcf,427.8,546.925,1900.6,847.7,336.6,139.4,4500.0,ACTIVE,92.21,112,18.939 M3,536.065 mcf,427.8
W0013,2026-04-12,0.0,0.0 mcf,0.0,0.0,71.2,92.3,39.6,107.7,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0017,2026-02-24,499.603,2467.37 mcf,280.926,780.53,1949.8,880.6,366.9,141.9,4938.7,ACTIVE,97.65,34,499.603,2467.37 mcf,280.926
3,2026-02-15,152.205,804.142 mcf,350.326,502.532,1721.3,881.1,312.4,161.2,5283.3,ACTIVE,96.93,44,152.205,804.142 mcf,350.326
W0034,2026-01-10,239.878,1692.136 mmbtu,262.333,502.211,1672.0,884.9,335.8,138.3,6802.5,ACTIVE,92.06,114,239.878,1692.136 mmbtu,262.333
5,2026-02-07,302.511,1431.0 mcf,270.933,573.444,1765.4,1021.2,395.9,138.9,4730.4,Active ,92.02,115,302.511,1431.0 mcf,270.933
W0009,04/18/2026,19.015 M3,619.697 mcf,416.559,536.16,1642.5,893.8,400.6,160.0,5181.4,ACTIVE,95.03,72,19.015 M3,619.697 mcf,416.559
W0029,15-07-2026,0.0,0.0 mcf,0.0,0.0,70.2,94.3,70.9,105.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0025,2025-09-14,23.417 M3,731.013 mcf,353.56,500.851,1901.3,935.2,359.5,134.4,4963.0,ACTIVE,98.13,27,23.417 M3,731.013 mcf,353.56
W0037,2025-12-23,584.614,3047.556 mcf,323.829,908.442,1969.8,912.0,291.3,129.8,5212.9,ACTIVE,96.11,56,584.614,3047.556 mcf,323.829
W0033,2025-10-23,180.372,914.171 mcf,359.044,539.416,1709.2,1022.1,341.8,160.4,5068.3,ACTIVE,100.0,0,180.372,914.171 mcf,359.044
W0006,11/21/2025,413.123,2235.659 mcf,181.053,594.176,1832.8,852.0,392.8,147.9,5411.6,ACTIVE,95.92,59,413.123,2235.659 mcf,181.053
W0037,2026-07-04,602.659,2948.002 mcf,349.471,952.13,1706.9,893.3,382.4,131.7,4891.7,ACTIVE,98.77,18,602.659,2948.002 mcf,349.471
W0026,2026-02-10,267.577,1474.085 mmbtu,298.666,566.243,1780.6,806.4,363.8,157.7,5312.5,ACTIVE,92.74,105,267.577,1474.085 mmbtu,298.666
W0031,2025-11-10,0.0,0.0 mcf,0.0,0.0,87.9,76.4,63.6,81.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
w0039,2025-12-20,484.692,2701.643 mcf,214.015,698.707,1872.7,962.6,335.9,155.1,5573.9,ACTIVE,95.44,66,484.692,2701.643 mcf,214.015
W0035,2026-01-09,341.507,1906.205 mmbtu,373.229,714.736,1924.6,979.4,336.0,156.3,5382.6,ACTIVE,98.01,29,341.507,1906.205 mmbtu,373.229
W0029,2026-04-19,0.0,0.0 mcf,0.0,0.0,56.4,37.9,98.1,70.2,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0034,12/03/2025,266.221,1406.64 mmbtu,283.947,550.168,1800.4,880.4,312.9,146.6,5095.2,ACTIVE,91.94,116,266.221,1406.64 mmbtu,283.947
W0032,2026-02-25,0.0,0.0 mcf,0.0,0.0,134.0,111.9,37.6,87.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0011,2026-08-25,0.0 M3,0.0 mcf,0.0,0.0,87.7,39.6,35.8,100.6,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
10,2026-03-18,602.087,2661.824 mcf,340.328,942.415,1953.3,747.2,317.9,154.8,4421.0,active,100.0,0,602.087,2661.824 mcf,340.328
w0008,2025-12-14,298.773,1424.401 mcf,259.61,558.383,1763.6,822.6,327.4,152.0,4767.5,ACTIVE,93.1,99,298.773,1424.401 mcf,259.61
W0005,2026-06-06,272.878,1402.332 mcf,260.886,533.764,1864.4,800.0,407.3,131.4,5139.1,ACTIVE,96.78,46,272.878,1402.332 mcf,260.886
21,2026-05-13,249.937,1327.984 mcf,235.83,485.766,1885.0,874.5,326.2,131.4,5313.3,ACTIVE,90.98,130,249.937,1327.984 mcf,235.83
W0007,2026-07-21,416.915,2013.847 mcf,194.373,611.287,1736.4,844.8,278.2,155.7,4830.4,ACTIVE,99.9,1,416.915,2013.847 mcf,194.373
W0039,02/27/2026,484.76,2391.662 mcf,217.875,702.635,1817.1,974.4,310.3,155.1,4933.7,ACTIVE,100.0,0,484.76,2391.662 mcf,217.875
W0021,2025-08-28,268.912,1423.014 mcf,220.141,489.052,1819.4,842.4,375.9,153.0,5291.7,ACTIVE,97.59,35,268.912,1423.014 mcf,220.141
W0032,2026-06-25,0.0,0.0 mcf,0.0,0.0,132.5,100.4,73.3,78.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0025,2025-10-29,21.752 M3,838.38 mcf,353.059,489.875,1749.6,917.4,304.0,138.8,6127.8,ACTIVE,95.69,62,21.752 M3,838.38 mcf,353.059
W0032,2026-04-10,0.0,0.0 mcf,0.0,0.0,84.0,95.4,72.5,87.8,0.0,shut_in,0.0,1440,0.0,0.0 mcf,0.0
W0037,2026-01-06,617.213,3135.986 mcf,343.031,960.244,1829.9,772.9,433.9,154.2,5080.9,ACTIVE,94.62,77,617.213,3135.986 mcf,343.031
W0025,2026-01-12,19.464 M3,676.439 mcf,358.367,480.79,1841.6,894.8,337.5,154.0,5525.4,ACTIVE,96.78,46,19.464 M3,676.439 mcf,358.367
W0012,2025-09-19,0.0,0.0 mcf,0.0,0.0,122.9,97.6,38.1,74.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0026,02-04-2026,269.309,1447.046 mmbtu,310.893,580.203,2032.6,1028.2,319.3,151.9,5181.5,ACTIVE,90.99,130,269.309,1447.046 mmbtu,310.893
W0016,09-01-2026,20.02 M3,763.072 mcf,366.704,492.628,1576.5,994.0,334.5,148.0,6059.8,ACTIVE,97.33,39,20.02 M3,763.072 mcf,366.704
W0025,07/02/2026,16.459 M3,548.029 mcf,418.256,521.783,1822.7,991.8,355.1,144.7,5293.6,ACTIVE,97.62,34,16.459 M3,548.029 mcf,418.256
W0021,2026-02-15,295.231,1372.37 mcf,265.577,560.808,1748.5,1011.5,310.9,146.4,4648.5,ACTIVE,91.96,116,295.231,1372.37 mcf,265.577
18,2025-10-04,208.467,985.715 mcf,405.413,613.879,1751.5,875.4,394.9,163.7,4728.4,ACTIVE,96.66,48,208.467,985.715 mcf,405.413
2,2026-01-27,0.0,0.0 mcf,0.0,0.0,53.9,54.5,20.5,109.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0011,2026-08-03,0.0 M3,0.0 mcf,0.0,0.0,84.8,105.3,40.5,73.0,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0034,2026-05-09,231.079,1280.899 mmbtu,273.369,504.448,1801.9,702.1,337.3,151.9,5345.4,ACTIVE,94.36,81,231.079,1280.899 mmbtu,273.369
W0009,06/24/2026,17.399 M3,621.135 mcf,434.905,544.34,2037.9,1091.4,380.5,150.7,5675.8,Active ,96.87,45,17.399 M3,621.135 mcf,434.905
W0018,2026-08-11,158.468,765.375 mcf,464.482,622.95,1820.5,894.4,329.4,132.0,4829.8,ACTIVE,95.36,67,158.468,765.375 mcf,464.482
W0022,2025-11-02,237.518,1498.684 mmbtu,248.217,485.735,1865.0,927.4,277.4,146.8,6084.6,ACTIVE,88.5,166,237.518,1498.684 mmbtu,248.217
W0009,2026-05-28,18.606 M3,552.948 mcf,440.479,557.511,2038.5,952.0,384.3,152.5,4724.8,ACTIVE,100.0,0,18.606 M3,552.948 mcf,440.479
W0014,28-10-2025,427.634,2104.646 mcf,186.251,613.885,1810.1,973.2,344.0,147.0,4921.6,ACTIVE,96.79,46,427.634,2104.646 mcf,186.251
3,06/27/2026,158.519,683.139 mcf,435.824,594.343,1528.1,871.9,340.9,157.2,4309.5,ACTIVE,93.5,94,158.519,683.139 mcf,435.824
W0015,2026-07-19,48.41,228.376 mcf,1565.267,1613.677,1757.3,854.3,400.9,149.7,4717.5,ACTIVE,93.7,91,48.41,228.376 mcf,1565.267
W0028,2025-12-16,585.72,3057.617 mcf,258.357,844.077,1836.3,886.1,307.0,136.2,5220.3,ACTIVE,98.52,21,585.72,3057.617 mcf,258.357
W0034,2026-08-01,244.478,1343.173 mmbtu,305.808,550.286,1688.0,772.3,279.6,159.5,5298.0,ACTIVE,96.53,50,244.478,1343.173 mmbtu,305.808
w0006,2026-07-08,376.066,2103.872 mcf,174.753,550.819,1910.5,1025.0,467.8,152.5,5594.4,ACTIVE,97.95,30,376.066,2103.872 mcf,174.753
W0009,2026-04-29,19.812 M3,581.418 mcf,443.23,567.845,1848.6,808.9,299.4,152.5,4665.7,ACTIVE,94.33,82,19.812 M3,581.418 mcf,443.23
W0009,2026-06-13,18.197 M3,586.155 mcf,444.806,559.264,1729.0,995.1,293.5,173.6,5121.2,ACTIVE,95.6,63,18.197 M3,586.155 mcf,444.806
21,2026-06-04,213.541,1367.961 mcf,203.934,417.475,1915.5,907.4,350.9,165.0,6406.1,ACTIVE,95.98,58,213.541,1367.961 mcf,203.934
W0028,2025-12-15,540.791,3019.576 mcf,238.477,779.268,1754.5,951.5,367.8,143.1,5583.6,ACTIVE,94.12,85,540.791,3019.576 mcf,238.477
W0032,03/12/2026,0.0,0.0 mcf,0.0,0.0,144.3,66.2,59.4,83.4,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0014,03/20/2026,426.492,2171.064 mcf,192.719,619.21,1824.6,963.4,326.6,151.2,5090.5,ACTIVE,93.44,94,426.492,2171.064 mcf,192.719
W0016,12/06/2025,19.183 M3,663.104 mcf,331.586,452.242,1601.9,824.2,366.4,154.0,5495.8,ACTIVE,92.43,109,19.183 M3,663.104 mcf,331.586
w0005,2025-09-11,301.78,1519.275 mcf,248.968,550.748,1847.6,913.6,316.1,156.1,5034.4,ACTIVE,98.45,22,301.78,1519.275 mcf,248.968
W0037,2025-11-14,641.081,2743.683 mcf,351.81,992.891,1825.2,827.4,419.1,138.7,4279.8,ACTIVE,95.31,68,641.081,2743.683 mcf,351.81
W0015,31-01-2026,63.595,264.5 mcf,680.387,743.982,1745.1,990.0,276.4,174.5,4159.1,ACTIVE,97.88,30,63.595,264.5 mcf,680.387
7,15-11-2025,491.372,2478.597 mcf,215.012,706.384,1956.8,764.1,381.4,137.3,5044.2,ACTIVE,93.28,97,491.372,2478.597 mcf,215.012
W0035,2025-11-21,347.025,2157.267 mmbtu,367.22,714.245,1928.0,869.7,442.1,156.8,5994.7,ACTIVE,99.95,1,347.025,2157.267 mmbtu,367.22
W0025,03/28/2026,16.008 M3,551.809 mcf,337.137,437.825,1846.8,967.1,326.2,147.2,5480.4,ACTIVE,97.47,36,16.008 M3,551.809 mcf,337.137
W0036,2025-12-17,0.0,0.0 mcf,0.0,0.0,130.1,76.2,32.0,70.9,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
7,2026-03-15,409.739,2117.21 mcf,184.912,594.652,1631.3,876.2,374.7,,5167.2,ACTIVE,97.79,32,409.739,2117.21 mcf,184.912
w0026,2025-10-26,298.979,1492.789 mmbtu,311.012,609.991,1809.4,973.9,315.8,136.9,4814.8,ACTIVE,96.01,57,298.979,1492.789 mmbtu,311.012
W0011,2026-02-20,0.0 M3,0.0 mcf,0.0,0.0,90.6,105.3,25.9,92.9,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0012,18-12-2025,0.0,0.0 mcf,0.0,0.0,99.3,,44.0,107.9,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0026,2025-12-13,287.127,1670.07 mmbtu,308.268,595.395,1912.2,854.5,339.2,152.5,5609.0,Active ,98.18,26,287.127,1670.07 mmbtu,308.268
W0028,2025-12-10,593.975,2579.457 mcf,261.593,855.568,1663.9,951.2,313.7,165.5,4342.7,ACTIVE,94.5,79,593.975,2579.457 mcf,261.593
W0010,2026-06-16,539.396,2533.161 mcf,311.46,850.856,1691.4,973.7,370.5,138.5,4696.3,ACTIVE,94.76,75,539.396,2533.161 mcf,311.46
W0010,2025-10-06,592.722,3052.28 mcf,322.243,914.965,2049.4,857.1,367.6,151.5,5149.6,Active ,94.28,82,592.722,3052.28 mcf,322.243
2,2026-02-20,0.0,0.0 mcf,0.0,0.0,86.1,66.8,74.4,72.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0007,12/16/2025,399.85,2368.797 mcf,176.371,576.221,1773.0,849.8,358.7,150.7,5924.2,ACTIVE,95.53,64,399.85,2368.797 mcf,176.371
W0014,2025-09-06,433.124,2241.015 mcf,186.11,619.234,1861.4,929.6,367.1,152.8,5174.1,ACTIVE,91.3,125,433.124,2241.015 mcf,186.11
W0025,2026-05-29,16.494 M3,592.067 mcf,391.232,494.972,1853.6,894.8,304.9,140.7,5707.2,ACTIVE,98.22,26,16.494 M3,592.067 mcf,391.232
W0011,10/14/2025,0.0 M3,0.0 mcf,0.0,0.0,136.7,75.9,68.6,100.3,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
1,2026-01-23,34.613,164.438 mcf,858.241,892.855,1768.9,884.3,347.1,149.6,4750.7,ACTIVE,96.72,47,34.613,164.438 mcf,858.241
W0026,2025-12-16,286.097,1541.706 mmbtu,307.769,593.866,1926.8,799.9,272.1,141.8,5196.5,ACTIVE,95.09,71,286.097,1541.706 mmbtu,307.769
W0038,2026-08-01,0.0 M3,0.0 mcf,0.0,0.0,57.6,114.2,71.5,83.5,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0028,10/24/2025,520.622,3051.56 mcf,226.516,747.138,1624.1,867.5,339.0,144.1,5861.4,ACTIVE,96.63,49,520.622,3051.56 mcf,226.516
w0040,2025-09-06,223.073,1108.797 mcf,419.307,642.381,1753.3,914.3,402.6,152.4,4970.6,ACTIVE,94.33,82,223.073,1108.797 mcf,419.307
W0009,2026-02-02,20.925 M3,767.348 mcf,399.667,531.279,1987.5,938.3,336.5,142.0,5830.4,ACTIVE,100.0,0,20.925 M3,767.348 mcf,399.667
W0012,2025-10-28,0.0,0.0 mcf,0.0,0.0,108.4,43.6,90.7,77.5,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0024,2025-09-25,71.341,357.347 mcf,445.318,516.659,1716.6,926.4,295.1,150.4,5009.0,ACTIVE,96.72,47,71.341,357.347 mcf,445.318
5,27-09-2025,287.799,1673.11 mcf,239.543,527.342,1907.0,810.9,323.7,159.9,5813.5,active,98.55,21,287.799,1673.11 mcf,239.543
W0033,2026-04-21,170.87,844.674 mcf,428.53,599.401,1666.1,961.2,334.6,140.2,4943.4,ACTIVE,92.66,106,170.87,844.674 mcf,428.53
25,12/20/2025,19.545 M3,635.094 mcf,345.938,468.873,1866.6,929.1,358.7,156.6,5166.1,ACTIVE,94.01,86,19.545 M3,635.094 mcf,345.938
W0020,2025-11-21,682.771,3078.872 mcf,375.317,1058.089,1665.6,798.5,336.3,152.8,4509.4,ACTIVE,94.41,81,682.771,3078.872 mcf,375.317
W0019,2026-07-08,533.943,3015.132 mcf,309.916,843.858,1669.5,809.2,284.4,162.7,5646.9,ACTIVE,92.14,113,533.943,3015.132 mcf,309.916
W0023,2026-03-26,324.66,1502.695 mcf,298.373,623.033,1658.4,806.6,359.3,157.0,4628.5,ACTIVE,95.18,69,324.66,1502.695 mcf,298.373
W0040,08/09/2026,181.326,829.186 mcf,529.946,711.272,1830.2,847.2,388.4,148.8,4572.9,ACTIVE,97.31,39,181.326,829.186 mcf,529.946
W0011,2025-10-08,0.0 M3,0.0 mcf,0.0,0.0,87.4,78.8,88.1,83.4,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0010,2026-03-09,602.842,2847.947 mcf,340.027,942.87,1858.1,983.4,368.9,144.6,4724.2,ACTIVE,93.89,88,602.842,2847.947 mcf,340.027
W0006,2026-04-13,411.913,2258.284 mcf,187.275,599.188,1796.2,1020.8,231.3,155.1,5482.4,ACTIVE,97.1,42,411.913,2258.284 mcf,187.275
W0032,2025-12-27,0.0,0.0 mcf,0.0,0.0,57.0,53.2,76.6,77.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0018,2026-04-10,174.809,828.767 mcf,431.994,606.804,1718.0,1035.4,,153.8,4741.0,ACTIVE,94.68,77,174.809,828.767 mcf,431.994
W0014,2026-07-24,389.729,2235.213 mcf,181.836,571.565,1681.7,874.4,265.4,151.4,5735.3,ACTIVE,96.73,47,389.729,2235.213 mcf,181.836
W0025,04/06/2026,18.391 M3,546.079 mcf,393.875,509.549,1781.6,990.4,343.9,153.5,4720.8,ACTIVE,100.0,0,18.391 M3,546.079 mcf,393.875
W0014,2025-08-27,446.437,2465.169 mcf,191.33,637.768,1886.9,863.5,334.5,156.0,5521.9,ACTIVE,95.82,60,446.437,2465.169 mcf,191.33
W0018,2026-03-17,180.537,905.767 mcf,432.164,612.702,1931.5,972.2,381.6,151.1,5017.1,ACTIVE,93.55,93,180.537,905.767 mcf,432.164
W0032,2026-05-30,0.0,0.0 mcf,0.0,0.0,95.8,107.4,48.2,95.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
1,2026-06-27,26.943,115.003 mcf,871.151,898.093,1818.2,833.2,433.6,133.9,4268.4,ACTIVE,95.04,71,26.943,115.003 mcf,871.151
W0037,01/14/2026,655.64,3199.33 mcf,365.084,1020.724,1895.6,850.2,328.1,137.7,4879.7,ACTIVE,95.55,64,655.64,3199.33 mcf,365.084
W0033,23-06-2026,152.444,724.148 mcf,416.783,569.226,1752.3,1035.2,359.1,143.3,4750.3,ACTIVE,97.96,29,152.444,724.148 mcf,416.783
W0019,2025-10-17,697.532,3457.061 mcf,380.228,1077.76,1790.2,780.0,332.4,147.7,4956.1,ACTIVE,97.52,36,697.532,3457.061 mcf,380.228
W0026,2026-04-13,252.449,1594.713 mmbtu,293.556,546.005,1891.5,901.9,359.9,166.3,6091.6,Active ,94.23,83,252.449,1594.713 mmbtu,293.556
W0022,01-04-2026,233.311,1216.897 mmbtu,269.159,502.47,1700.3,854.9,274.8,159.0,5029.7,active,100.0,0,233.311,1216.897 mmbtu,269.159
W0013,2026-08-24,0.0,0.0 mcf,0.0,0.0,100.0,119.5,74.5,105.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
7,30-12-2025,495.676,2480.93 mcf,219.43,715.106,1876.8,936.2,380.1,129.8,5005.1,ACTIVE,96.17,55,495.676,2480.93 mcf,219.43
W0035,2025-12-21,299.783,1872.824 mmbtu,323.556,623.339,1745.8,845.1,372.0,145.9,6024.4,ACTIVE,96.41,52,299.783,1872.824 mmbtu,323.556
W0028,11/03/2025,583.267,2833.907 mcf,254.43,837.697,1873.2,738.0,336.0,152.8,4858.7,ACTIVE,97.91,30,583.267,2833.907 mcf,254.43
W0026,2026-04-14,250.79,1413.748 mmbtu,291.82,542.61,1655.7,974.9,382.1,149.9,5436.0,ACTIVE,95.39,66,250.79,1413.748 mmbtu,291.82
W0025,2025-12-24,22.314 M3,632.175 mcf,397.65,538.003,1847.7,862.5,324.4,153.2,4504.2,Producing,95.21,69,22.314 M3,632.175 mcf,397.65
9,29-11-2025,23.383 M3,819.849 mcf,399.472,546.545,1759.6,965.1,469.9,151.1,5574.4,ACTIVE,99.7,4,23.383 M3,819.849 mcf,399.472
W0027,2026-07-17,246.974,1074.459 mcf,241.487,488.462,1694.8,881.0,349.8,150.3,4350.5,ACTIVE,97.35,38,246.974,1074.459 mcf,241.487
W0008,03/06/2026,268.871,1407.382 mcf,244.403,513.274,1666.0,861.9,346.1,161.8,5234.4,ACTIVE,93.74,90,268.871,1407.382 mcf,244.403
W0005,2025-11-22,294.614,1454.234 mcf,252.912,547.526,1787.6,860.8,351.7,176.4,4936.1,ACTIVE,98.54,21,294.614,1454.234 mcf,252.912
W0025,04/17/2026,19.322 M3,554.116 mcf,422.493,544.028,1647.0,806.4,389.3,141.8,4559.3,ACTIVE,94.28,82,19.322 M3,554.116 mcf,422.493
W0040,2026-06-21,158.091,859.242 mcf,431.018,589.109,1836.2,941.2,342.1,150.4,5435.1,ACTIVE,92.08,114,158.091,859.242 mcf,431.018
W0034,2025-10-26,255.982,1425.201 mmbtu,266.284,522.266,1894.5,801.3,358.7,133.8,5368.9,ACTIVE,97.1,42,255.982,1425.201 mmbtu,266.284
W0006,2025-12-15,422.513,2192.42 mcf,186.32,608.833,1723.2,940.6,321.5,152.3,5189.0,active,95.96,58,422.513,2192.42 mcf,186.32
W0027,2026-05-09,244.284,1308.927 mcf,229.991,474.274,1756.4,970.4,383.7,144.9,5358.2,ACTIVE,94.42,80,244.284,1308.927 mcf,229.991
10,03-02-2026,614.551,2717.833 mcf,343.839,958.389,1938.7,842.5,344.9,134.3,4422.5,ACTIVE,95.07,71,614.551,2717.833 mcf,343.839
W0026,2026-01-25,294.75,1452.495 mmbtu,325.544,620.293,1702.0,935.0,347.2,137.2,4752.1,ACTIVE,87.3,183,294.75,1452.495 mmbtu,325.544
W0035,2026-03-27,294.026,1784.72 mmbtu,338.083,632.11,1825.5,964.4,290.0,166.9,5853.4,ACTIVE,95.25,68,294.026,1784.72 mmbtu,338.083
W0021,2026-04-19,257.787,1141.782 mcf,240.056,497.843,1493.4,876.1,411.7,157.2,4429.2,ACTIVE,98.79,17,257.787,1141.782 mcf,240.056
W0030,29-04-2026,282.223,1574.629 mmbtu,331.671,613.895,,998.2,411.4,158.0,5380.3,ACTIVE,90.0,144,282.223,1574.629 mmbtu,331.671
W0032,2025-09-02,0.0,0.0 mcf,0.0,0.0,114.8,93.5,65.5,83.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0013,2026-06-02,0.0,0.0 mcf,0.0,0.0,121.4,33.7,55.4,102.7,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0023,2026-06-02,280.369,1396.118 mcf,267.461,547.83,1794.3,766.4,384.6,151.1,4979.6,Producing,95.71,62,280.369,1396.118 mcf,267.461
W0018,11/12/2025,192.75,1100.636 mcf,393.288,586.038,1866.7,954.1,317.9,158.3,5710.2,ACTIVE,98.78,18,192.75,1100.636 mcf,393.288
W0026,2025-09-03,317.475,1641.537 mmbtu,318.939,636.414,1748.2,831.9,386.5,151.6,4986.1,ACTIVE,94.68,77,317.475,1641.537 mmbtu,318.939
W0021,2025-09-02,282.783,1553.498 mcf,232.138,514.921,1755.1,830.6,347.9,161.6,5493.6,ACTIVE,96.97,44,282.783,1553.498 mcf,232.138
W0024,2026-02-21,51.82,270.93 mcf,622.491,674.311,1727.4,939.9,296.1,152.6,5228.3,ACTIVE,97.18,41,51.82,270.93 mcf,622.491
11,2025-12-06,0.0 M3,0.0 mcf,0.0,0.0,87.0,77.9,21.6,90.3,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0011,2026-01-05,0.0 M3,0.0 mcf,0.0,0.0,115.5,40.2,66.6,82.7,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0004,2026-02-16,0.0,0.0 mcf,0.0,0.0,76.3,75.4,79.5,90.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0017,02/23/2026,436.087,2686.646 mcf,245.153,681.24,1639.9,839.3,289.6,163.6,6160.8,ACTIVE,95.37,67,436.087,2686.646 mcf,245.153
W0039,06/23/2026,508.39,2112.327 mcf,235.347,743.737,1813.4,1016.7,344.8,150.4,4154.9,ACTIVE,97.94,30,508.39,2112.327 mcf,235.347
W0017,2026-04-30,482.643,2208.464 mcf,275.609,758.252,1852.8,766.1,361.8,123.3,4575.8,ACTIVE,98.4,23,482.643,2208.464 mcf,275.609
2,2025-09-18,0.0,0.0 mcf,0.0,0.0,74.3,80.2,23.1,96.7,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0017,2026-05-23,482.486,2381.068 mcf,277.023,759.509,1675.8,704.0,408.9,150.4,4935.0,ACTIVE,93.45,94,482.486,2381.068 mcf,277.023
W0034,2026-05-15,225.697,1270.287 mmbtu,268.066,493.762,1950.3,835.7,326.4,150.3,5427.5,ACTIVE,96.43,51,225.697,1270.287 mmbtu,268.066
8,2026-08-20,260.223,1372.484 mcf,259.227,519.45,1983.9,929.2,361.3,160.1,5274.3,active,91.99,115,260.223,1372.484 mcf,259.227
W0013,30-11-2025,0.0,0.0 mcf,0.0,0.0,101.0,71.0,66.7,105.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0027,2025-12-16,256.575,1247.997 mcf,223.189,479.764,1801.0,863.1,385.5,175.1,4864.1,ACTIVE,95.96,58,256.575,1247.997 mcf,223.189
3,2026-07-02,154.246,725.43 mcf,427.063,581.308,1809.8,759.8,315.6,156.7,4703.1,ACTIVE,97.93,30,154.246,725.43 mcf,427.063
W0012,2025-10-15,0.0,0.0 mcf,0.0,0.0,109.2,96.9,80.9,98.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0031,2026-06-01,0.0,0.0 mcf,0.0,0.0,103.2,103.8,70.2,88.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0037,2026-03-23,651.002,2925.337 mcf,368.414,1019.415,1644.0,829.8,346.2,138.3,4493.6,ACTIVE,100.0,0,651.002,2925.337 mcf,368.414
W0005,2026-02-06,303.48,1473.969 mcf,271.651,575.13,1922.6,916.9,336.4,159.6,4856.9,ACTIVE,99.57,6,303.48,1473.969 mcf,271.651
